93 1901/04/T4 12:46:27 256.5 人馬宮
94 1901/04/F5 12:50:24 256.49 人馬宮
95 1901/04/S6 12:54:20 256.49 人馬宮
96 1901/04/S7 12:58:17 256.48 人馬宮
97 1901/04/M8 13:02:14 256.47 人馬宮
98 1901/04/T9 13:06:10 256.46 人馬宮
99 1901/04/W10 13:10:07 256.45 人馬宮
100 1901/04/T11 13:14:03 256.44 人馬宮
101 1901/04/F12 13:18:00 256.43 人馬宮
102 1901/04/S13 13:21:56 256.42 人馬宮
103 1901/04/S14 13:25:53 256.41 人馬宮
104 1901/04/M15 13:29:49 256.4 人馬宮
105 1901/04/T16 13:33:46 256.39 人馬宮
106 1901/04/W17 13:37:43 256.38 人馬宮
107 1901/04/T18 13:41:39 256.36 人馬宮
108 1901/04/F19 13:45:36 256.35 人馬宮
109 1901/04/S20 13:49:32 256.34 人馬宮
110 1901/04/S21 13:53:29 256.32 人馬宮
111 1901/04/M22 13:57:25 256.31 人馬宮
112 1901/04/T23 14:01:22 256.29 人馬宮
113 1901/04/W24 14:05:18 256.28 人馬宮
114 1901/04/T25 14:09:15 256.26 人馬宮
115 1901/04/F26 14:13:12 256.25 人馬宮
116 1901/04/S27 14:17:08 256.23 人馬宮
117 1901/04/S28 14:21:05 256.21 人馬宮
118 1901/04/M29 14:25:01 256.19 人馬宮
119 1901/04/T30 14:28:58 256.18 人馬宮
120 1901/05/W1 14:32:54 256.16 人馬宮
121 1901/05/T2 14:36:51 256.14 人馬宮
122 1901/05/F3 14:40:47 256.12 人馬宮
123 1901/05/S4 14:44:44 256.1 人馬宮
124 1901/05/S5 14:48:40 256.08 人馬宮
125 1901/05/M6 14:52:37 256.06 人馬宮
126 1901/05/T7 14:56:34 256.04 人馬宮
127 1901/05/W8 15:00:30 256.02 人馬宮
128 1901/05/T9 15:04:27 256 人馬宮
129 1901/05/F10 15:08:23 255.58 人馬宮
130 1901/05/S11 15:12:20 255.56 人馬宮
131 1901/05/S12 15:16:16 255.54 人馬宮
132 1901/05/M13 15:20:13 255.52 人馬宮
133 1901/05/T14 15:24:09 255.5 人馬宮
134 1901/05/W15 15:28:06 255.48 人馬宮
135 1901/05/T16 15:32:03 255.45 人馬宮
136 1901/05/F17 15:35:59 255.43 人馬宮
137 1901/05/S18 15:39:56 255.41 人馬宮
138 1901/05/S19 15:43:52 255.39 人馬宮
139 1901/05/M20 15:47:49 255.36 人馬宮
140 1901/05/T21 15:51:45 255.34 人馬宮
141 1901/05/W22 15:55:42 255.32 人馬宮
142 1901/05/T23 15:59:38 255.29 人馬宮
143 1901/05/F24 16:03:35 255.27 人馬宮
144 1901/05/S25 16:07:32 255.24 人馬宮
145 1901/05/S26 16:11:28 255.22 人馬宮
146 1901/05/M27 16:15:25 255.2 人馬宮
147 1901/05/T28 16:19:21 255.17 人馬宮
148 1901/05/W29 16:23:18 255.15 人馬宮
149 1901/05/T30 16:27:14 255.12 人馬宮
150 1901/05/F31 16:31:11 255.1 人馬宮
151 1901/06/S1 16:35:07 255.07 人馬宮
152 1901/06/S2 16:39:04 255.05 人馬宮
153 1901/06/M3 16:43:01 255.03 人馬宮
154 1901/06/T4 16:46:57 255 人馬宮
155 1901/06/W5 16:50:54 254.58 人馬宮
156 1901/06/T6 16:54:50 254.55 人馬宮
157 1901/06/F7 16:58:47 254.53 人馬宮
158 1901/06/S8 17:02:43 254.5 人馬宮
159 1901/06/S9 17:06:40 254.48 人馬宮
160 1901/06/M10 17:10:36 254.45 人馬宮
161 1901/06/T11 17:14:33 254.43 人馬宮
162 1901/06/W12 17:18:30 254.4 人馬宮
163 1901/06/T13 17:22:26 254.38 人馬宮
164 1901/06/F14 17:26:23 254.35 人馬宮
165 1901/06/S15 17:30:19 254.33 人馬宮
166 1901/06/S16 17:34:16 254.31 人馬宮
167 1901/06/M17 17:38:12 254.28 人馬宮
168 1901/06/T18 17:42:09 254.26 人馬宮
169 1901/06/W19 17:46:06 254.23 人馬宮
170 1901/06/T20 17:50:02 254.21 人馬宮
171 1901/06/F21 17:53:59 254.19 人馬宮
172 1901/06/S22 17:57:55 254.16 人馬宮
173 1901/06/S23 18:01:52 254.14 人馬宮
174 1901/06/M24 18:05:48 254.12 人馬宮
175 1901/06/T25 18:09:45 254.09 人馬宮
176 1901/06/W26 18:13:41 254.07 人馬宮
177 1901/06/T27 18:17:38 254.05 人馬宮
178 1901/06/F28 18:21:35 254.03 人馬宮
179 1901/06/S29 18:25:31 254 人馬宮
180 1901/06/S30 18:29:28 253.58 人馬宮
181 1901/07/M1 18:33:24 253.56 人馬宮
182 1901/07/T2 18:37:21 253.54 人馬宮
183 1901/07/W3 18:41:17 253.52 人馬宮
184 1901/07/T4 18:45:14 253.5 人馬宮
185 1901/07/F5 18:49:10 253.48 人馬宮
186 1901/07/S6 18:53:07 253.45 人馬宮
187 1901/07/S7 18:57:04 253.43 人馬宮
188 1901/07/M8 19:01:00 253.41 人馬宮
189 1901/07/T9 19:04:57 253.39 人馬宮
190 1901/07/W10 19:08:53 253.38 人馬宮
191 1901/07/T11 19:12:50 253.36 人馬宮
192 1901/07/F12 19:16:46 253.34 人馬宮
193 1901/07/S13 19:20:43 253.32 人馬宮
194 1901/07/S14 19:24:39 253.3 人馬宮
195 1901/07/M15 19:28:36 253.28 人馬宮
196 1901/07/T16 19:32:33 253.27 人馬宮
197 1901/07/W17 19:36:29 253.25 人馬宮
198 1901/07/T18 19:40:26 253.23 人馬宮
199 1901/07/F19 19:44:22 253.22 人馬宮
200 1901/07/S20 19:48:19 253.2 人馬宮
201 1901/07/S21 19:52:15 253.19 人馬宮
202 1901/07/M22 19:56:12 253.17 人馬宮
203 1901/07/T23 20:00:08 253.16 人馬宮
204 1901/07/W24 20:04:05 253.14 人馬宮
205 1901/07/T25 20:08:02 253.13 人馬宮
206 1901/07/F26 20:11:58 253.11 人馬宮
207 1901/07/S27 20:15:55 253.1 人馬宮
208 1901/07/S28 20:19:51 253.09 人馬宮
209 1901/07/M29 20:23:48 253.08 人馬宮
210 1901/07/T30 20:27:44 253.07 人馬宮
211 1901/07/W31 20:31:41 253.05 人馬宮
212 1901/08/T1 20:35:37 253.04 人馬宮
213 1901/08/F2 20:39:34 253.03 人馬宮
214 1901/08/S3 20:43:31 253.02 人馬宮
215 1901/08/S4 20:47:27 253.01 人馬宮
216 1901/08/M5 20:51:24 253.01 人馬宮
217 1901/08/T6 20:55:20 253 人馬宮
218 1901/08/W7 20:59:17 252.59 人馬宮
219 1901/08/T8 21:03:13 252.58 人馬宮
220 1901/08/F9 21:07:10 252.57 人馬宮
221 1901/08/S10 21:11:06 252.57 人馬宮
222 1901/08/S11 21:15:03 252.56 人馬宮
223 1901/08/M12 21:19:00 252.56 人馬宮
224 1901/08/T13 21:22:56 252.55 人馬宮
225 1901/08/W14 21:26:53 252.55 人馬宮
226 1901/08/T15 21:30:49 252.54 人馬宮
227 1901/08/F16 21:34:46 252.54 人馬宮
228 1901/08/S17 21:38:42 252.54 人馬宮
229 1901/08/S18 21:42:39 252.53 人馬宮
230 1901/08/M19 21:46:35 252.53 人馬宮
231 1901/08/T20 21:50:32 252.53 人馬宮
232 1901/08/W21 21:54:29 252.53 人馬宮
233 1901/08/T22 21:58:25 252.53 人馬宮
234 1901/08/F23 22:02:22 252.53 人馬宮
235 1901/08/S24 22:06:18 252.53 人馬宮
236 1901/08/S25 22:10:15 252.53 人馬宮
237 1901/08/M26 22:14:11 252.53 人馬宮
238 1901/08/T27 22:18:08 252.53 人馬宮
239 1901/08/W28 22:22:04 252.53 人馬宮
240 1901/08/T29 22:26:01 252.54 人馬宮
241 1901/08/F30 22:29:58 252.54 人馬宮
242 1901/08/S31 22:33:54 252.55 人馬宮
243 1901/09/S1 22:37:51 252.55 人馬宮
244 1901/09/M2 22:41:47 252.55 人馬宮
245 1901/09/T3 22:45:44 252.56 人馬宮
246 1901/09/W4 22:49:40 252.57 人馬宮
247 1901/09/T5 22:53:37 252.57 人馬宮
248 1901/09/F6 22:57:33 252.58 人馬宮
249 1901/09/S7 23:01:30 252.59 人馬宮
250 1901/09/S8 23:05:26 253 人馬宮
251 1901/09/M9 23:09:23 253 人馬宮
252 1901/09/T10 23:13:20 253.01 人馬宮
253 1901/09/W11 23:17:16 253.02 人馬宮
254 1901/09/T12 23:21:13 253.03 人馬宮
255 1901/09/F13 23:25:09 253.04 人馬宮
256 1901/09/S14 23:29:06 253.06 人馬宮
257 1901/09/S15 23:33:02 253.07 人馬宮
258 1901/09/M16 23:36:59 253.08 人馬宮
259 1901/09/T17 23:40:55 253.09 人馬宮
260 1901/09/W18 23:44:52 253.11 人馬宮
261 1901/09/T19 23:48:49 253.12 人馬宮
262 1901/09/F20 23:52:45 253.13 人馬宮
263 1901/09/S21 23:56:42 253.15 人馬宮
264 1901/09/S22 00:00:38 253.16 人馬宮
265 1901/09/M23 00:04:35 253.18 人馬宮
266 1901/09/T24 00:08:31 253.19 人馬宮
267 1901/09/W25 00:12:28 253.21 人馬宮
268 1901/09/T26 00:16:24 253.23 人馬宮
269 1901/09/F27 00:20:21 253.25 人馬宮
270 1901/09/S28 00:24:18 253.26 人馬宮
271 1901/09/S29 00:28:14 253.28 人馬宮
272 1901/09/M30 00:32:11 253.3 人馬宮
273 1901/10/T1 00:36:07 253.32 人馬宮
274 1901/10/W2 00:40:04 253.34 人馬宮
275 1901/10/T3 00:44:00 253.36 人馬宮
276 1901/10/F4 00:47:57 253.38 人馬宮
277 1901/10/S5 00:51:53 253.4 人馬宮
278 1901/10/S6 00:55:50 253.42 人馬宮
279 1901/10/M7 00:59:47 253.45 人馬宮
280 1901/10/T8 01:03:43 253.47 人馬宮
281 1901/10/W9 01:07:40 253.49 人馬宮
282 1901/10/T10 01:11:36 253.51 人馬宮
283 1901/10/F11 01:15:33 253.54 人馬宮
284 1901/10/S12 01:19:29 253.56 人馬宮
285 1901/10/S13 01:23:26 253.59 人馬宮
286 1901/10/M14 01:27:22 254.01 人馬宮
287 1901/10/T15 01:31:19 254.04 人馬宮
288 1901/10/W16 01:35:15 254.06 人馬宮
289 1901/10/T17 01:39:12 254.09 人馬宮
290 1901/10/F18 01:43:09 254.11 人馬宮
291 1901/10/S19 01:47:05 254.14 人馬宮
292 1901/10/S20 01:51:02 254.17 人馬宮
293 1901/10/M21 01:54:58 254.19 人馬宮
294 1901/10/T22 01:58:55 254.22 人馬宮
295 1901/10/W23 02:02:51 254.25 人馬宮
296 1901/10/T24 02:06:48 254.28 人馬宮
297 1901/10/F25 02:10:44 254.31 人馬宮
298 1901/10/S26 02:14:41 254.34 人馬宮
299 1901/10/S27 02:18:38 254.37 人馬宮
300 1901/10/M28 02:22:34 254.4 人馬宮
301 1901/10/T29 02:26:31 254.43 人馬宮
302 1901/10/W30 02:30:27 254.46 人馬宮
303 1901/10/T31 02:34:24 254.49 人馬宮
304 1901/11/F1 02:38:20 254.52 人馬宮
305 1901/11/S2 02:42:17 254.55 人馬宮
306 1901/11/S3 02:46:13 254.58 人馬宮
307 1901/11/M4 02:50:10 255.01 人馬宮
308 1901/11/T5 02:54:07 255.04 人馬宮
309 1901/11/W6 02:58:03 255.08 人馬宮
310 1901/11/T7 03:02:00 255.11 人馬宮
311 1901/11/F8 03:05:56 255.14 人馬宮
312 1901/11/S9 03:09:53 255.17 人馬宮
313 1901/11/S10 03:13:49 255.21 人馬宮
314 1901/11/M11 03:17:46 255.24 人馬宮
315 1901/11/T12 03:21:42 255.27 人馬宮
316 1901/11/W13 03:25:39 255.31 人馬宮
317 1901/11/T14 03:29:36 255.34 人馬宮
318 1901/11/F15 03:33:32 255.38 人馬宮
319 1901/11/S16 03:37:29 255.41 人馬宮
320 1901/11/S17 03:41:25 255.44 人馬宮
321 1901/11/M18 03:45:22 255.48 人馬宮
322 1901/11/T19 03:49:18 255.51 人馬宮
323 1901/11/W20 03:53:15 255.55 人馬宮
324 1901/11/T21 03:57:11 255.58 人馬宮
325 1901/11/F22 04:01:08 256.02 人馬宮
326 1901/11/S23 04:05:05 256.06 人馬宮
327 1901/11/S24 04:09:01 256.09 人馬宮
328 1901/11/M25 04:12:58 256.13 人馬宮
329 1901/11/T26 04:16:54 256.16 人馬宮
330 1901/11/W27 04:20:51 256.2 人馬宮
331 1901/11/T28 04:24:47 256.23 人馬宮
332 1901/11/F29 04:28:44 256.27 人馬宮
333 1901/11/S30 04:32:40 256.31 人馬宮
334 1901/12/S1 04:36:37 256.34 人馬宮
335 1901/12/M2 04:40:34 256.38 人馬宮
336 1901/12/T3 04:44:30 256.42 人馬宮
337 1901/12/W4 04:48:27 256.45 人馬宮
338 1901/12/T5 04:52:23 256.49 人馬宮
339 1901/12/F6 04:56:20 256.53 人馬宮
340 1901/12/S7 05:00:16 256.56 人馬宮
341 1901/12/S8 05:04:13 257 人馬宮
342 1901/12/M9 05:08:09 257.04 人馬宮
343 1901/12/T10 05:12:06 257.07 人馬宮
344 1901/12/W11 05:16:03 257.11 人馬宮
345 1901/12/T12 05:19:59 257.15 人馬宮
346 1901/12/F13 05:23:56 257.18 人馬宮
347 1901/12/S14 05:27:52 257.22 人馬宮
348 1901/12/S15 05:31:49 257.25 人馬宮
349 1901/12/M16 05:35:45 257.29 人馬宮
350 1901/12/T17 05:39:42 257.33 人馬宮
351 1901/12/W18 05:43:38 257.36 人馬宮
352 1901/12/T19 05:47:35 257.4 人馬宮
353 1901/12/F20 05:51:32 257.44 人馬宮
354 1901/12/S21 05:55:28 257.47 人馬宮
355 1901/12/S22 05:59:25 257.51 人馬宮
356 1901/12/M23 06:03:21 257.55 人馬宮
357 1901/12/T24 06:07:18 257.58 人馬宮
358 1901/12/W25 06:11:14 258.02 人馬宮
359 1901/12/T26 06:15:11 258.05 人馬宮
360 1901/12/F27 06:19:07 258.09 人馬宮
361 1901/12/S28 06:23:04 258.12 人馬宮
362 1901/12/S29 06:27:01 258.16 人馬宮
363 1901/12/M30 06:30:57 258.19 人馬宮
364 1901/12/T31 06:34:54 258.23 人馬宮
365 1902/01/W1 06:38:50 258.26 人馬宮
366 1902/01/T2 06:42:47 258.3 人馬宮
367 1902/01/F3 06:46:43 258.33 人馬宮
368 1902/01/S4 06:50:40 258.37 人馬宮
369 1902/01/S5 06:54:36 258.4 人馬宮
370 1902/01/M6 06:58:33 258.44 人馬宮
371 1902/01/T7 07:02:30 258.47 人馬宮
372 1902/01/W8 07:06:26 258.5 人馬宮
373 1902/01/T9 07:10:23 258.54 人馬宮
374 1902/01/F10 07:14:19 258.57 人馬宮
375 1902/01/S11 07:18:16 259 人馬宮
376 1902/01/S12 07:22:12 259.04 人馬宮
377 1902/01/M13 07:26:09 259.07 人馬宮
378 1902/01/T14 07:30:06 259.1 人馬宮
379 1902/01/W15 07:34:02 259.13 人馬宮
380 1902/01/T16 07:37:59 259.16 人馬宮
381 1902/01/F17 07:41:55 259.19 人馬宮
382 1902/01/S18 07:45:52 259.23 人馬宮
383 1902/01/S19 07:49:48 259.26 人馬宮
384 1902/01/M20 07:53:45 259.29 人馬宮
385 1902/01/T21 07:57:41 259.32 人馬宮
386 1902/01/W22 08:01:38 259.35 人馬宮
387 1902/01/T23 08:05:35 259.38 人馬宮
388 1902/01/F24 08:09:31 259.41 人馬宮
389 1902/01/S25 08:13:28 259.43 人馬宮
390 1902/01/S26 08:17:24 259.46 人馬宮
391 1902/01/M27 08:21:21 259.49 人馬宮
392 1902/01/T28 08:25:17 259.52 人馬宮
393 1902/01/W29 08:29:14 259.55 人馬宮
394 1902/01/T30 08:33:10 259.57 人馬宮
395 1902/01/F31 08:37:07 260 人馬宮
396 1902/02/S1 08:41:04 260.03 人馬宮
397 1902/02/S2 08:45:00 260.05 人馬宮
398 1902/02/M3 08:48:57 260.08 人馬宮
399 1902/02/T4 08:52:53 260.1 人馬宮
400 1902/02/W5 08:56:50 260.13 人馬宮
401 1902/02/T6 09:00:46 260.15 人馬宮
402 1902/02/F7 09:04:43 260.18 人馬宮
403 1902/02/S8 09:08:39 260.2 人馬宮
404 1902/02/S9 09:12:36 260.22 人馬宮
405 1902/02/M10 09:16:33 260.25 人馬宮
406 1902/02/T11 09:20:29 260.27 人馬宮
407 1902/02/W12 09:24:26 260.29 人馬宮
408 1902/02/T13 09:28:22 260.31 人馬宮
409 1902/02/F14 09:32:19 260.33 人馬宮
410 1902/02/S15 09:36:15 260.35 人馬宮
411 1902/02/S16 09:40:12 260.37 人馬宮
412 1902/02/M17 09:44:08 260.39 人馬宮
413 1902/02/T18 09:48:05 260.41 人馬宮
414 1902/02/W19 09:52:01 260.43 人馬宮
415 1902/02/T20 09:55:58 260.45 人馬宮
416 1902/02/F21 09:59:55 260.47 人馬宮
417 1902/02/S22 10:03:51 260.48 人馬宮
418 1902/02/S23 10:07:48 260.5 人馬宮
419 1902/02/M24 10:11:44 260.52 人馬宮
420 1902/02/T25 10:15:41 260.53 人馬宮
421 1902/02/W26 10:19:37 260.55 人馬宮
422 1902/02/T27 10:23:34 260.56 人馬宮
423 1902/02/F28 10:27:30 260.58 人馬宮
424 1902/03/S1 10:31:27 260.59 人馬宮
425 1902/03/S2 10:35:24 261.01 人馬宮
426 1902/03/M3 10:39:20 261.02 人馬宮
427 1902/03/T4 10:43:17 261.03 人馬宮
428 1902/03/W5 10:47:13 261.04 人馬宮
429 1902/03/T6 10:51:10 261.05 人馬宮
430 1902/03/F7 10:55:06 261.06 人馬宮
431 1902/03/S8 10:59:03 261.08 人馬宮
432 1902/03/S9 11:02:59 261.09 人馬宮
433 1902/03/M10 11:06:56 261.09 人馬宮
434 1902/03/T11 11:10:53 261.1 人馬宮
435 1902/03/W12 11:14:49 261.11 人馬宮
436 1902/03/T13 11:18:46 261.12 人馬宮
437 1902/03/F14 11:22:42 261.13 人馬宮
438 1902/03/S15 11:26:39 261.13 人馬宮
439 1902/03/S16 11:30:35 261.14 人馬宮
440 1902/03/M17 11:34:32 261.14 人馬宮
441 1902/03/T18 11:38:28 261.15 人馬宮
442 1902/03/W19 11:42:25 261.15 人馬宮
443 1902/03/T20 11:46:22 261.16 人馬宮
444 1902/03/F21 11:50:18 261.16 人馬宮
445 1902/03/S22 11:54:15 261.16 人馬宮
446 1902/03/S23 11:58:11 261.17 人馬宮
447 1902/03/M24 12:02:08 261.17 人馬宮
448 1902/03/T25 12:06:04 261.17 人馬宮
449 1902/03/W26 12:10:01 261.17 人馬宮
450 1902/03/T27 12:13:57 261.17 人馬宮
451 1902/03/F28 12:17:54 261.17 人馬宮
452 1902/03/S29 12:21:50 261.17 人馬宮
453 1902/03/S30 12:25:47 261.17 人馬宮
454 1902/03/M31 12:29:44 261.17 人馬宮
455 1902/04/T1 12:33:40 261.17 人馬宮
456 1902/04/W2 12:37:37 261.16 人馬宮
457 1902/04/T3 12:41:33 261.16 人馬宮
458 1902/04/F4 12:45:30 261.16 人馬宮
459 1902/04/S5 12:49:26 261.15 人馬宮
460 1902/04/S6 12:53:23 261.15 人馬宮
461 1902/04/M7 12:57:19 261.14 人馬宮
462 1902/04/T8 13:01:16 261.14 人馬宮
463 1902/04/W9 13:05:13 261.13 人馬宮
464 1902/04/T10 13:09:09 261.12 人馬宮
465 1902/04/F11 13:13:06 261.12 人馬宮
466 1902/04/S12 13:17:02 261.11 人馬宮
467 1902/04/S13 13:20:59 261.1 人馬宮
468 1902/04/M14 13:24:55 261.09 人馬宮
469 1902/04/T15 13:28:52 261.08 人馬宮
470 1902/04/W16 13:32:48 261.07 人馬宮
471 1902/04/T17 13:36:45 261.06 人馬宮
472 1902/04/F18 13:40:42 261.05 人馬宮
473 1902/04/S19 13:44:38 261.04 人馬宮
474 1902/04/S20 13:48:35 261.03 人馬宮
475 1902/04/M21 13:52:31 261.02 人馬宮
476 1902/04/T22 13:56:28 261 人馬宮
477 1902/04/W23 14:00:24 260.59 人馬宮
478 1902/04/T24 14:04:21 260.58 人馬宮
479 1902/04/F25 14:08:17 260.56 人馬宮
480 1902/04/S26 14:12:14 260.55 人馬宮
481 1902/04/S27 14:16:10 260.53 人馬宮
482 1902/04/M28 14:20:07 260.52 人馬宮
483 1902/04/T29 14:24:04 260.5 人馬宮
484 1902/04/W30 14:28:00 260.49 人馬宮
485 1902/05/T1 14:31:57 260.47 人馬宮
486 1902/05/F2 14:35:53 260.46 人馬宮
487 1902/05/S3 14:39:50 260.44 人馬宮
488 1902/05/S4 14:43:46 260.42 人馬宮
489 1902/05/M5 14:47:43 260.4 人馬宮
490 1902/05/T6 14:51:39 260.39 人馬宮
491 1902/05/W7 14:55:36 260.37 人馬宮
492 1902/05/T8 14:59:33 260.35 人馬宮
493 1902/05/F9 15:03:29 260.33 人馬宮
494 1902/05/S10 15:07:26 260.31 人馬宮
495 1902/05/S11 15:11:22 260.29 人馬宮
496 1902/05/M12 15:15:19 260.27 人馬宮
497 1902/05/T13 15:19:15 260.25 人馬宮
498 1902/05/W14 15:23:12 260.23 人馬宮
499 1902/05/T15 15:27:08 260.21 人馬宮
500 1902/05/F16 15:31:05 260.19 人馬宮
501 1902/05/S17 15:35:02 260.17 人馬宮
502 1902/05/S18 15:38:58 260.15 人馬宮
503 1902/05/M19 15:42:55 260.12 人馬宮
504 1902/05/T20 15:46:51 260.1 人馬宮
505 1902/05/W21 15:50:48 260.08 人馬宮
506 1902/05/T22 15:54:44 260.06 人馬宮
507 1902/05/F23 15:58:41 260.04 人馬宮
508 1902/05/S24 16:02:37 260.01 人馬宮
509 1902/05/S25 16:06:34 259.59 人馬宮
510 1902/05/M26 16:10:31 259.57 人馬宮
511 1902/05/T27 16:14:27 259.54 人馬宮
512 1902/05/W28 16:18:24 259.52 人馬宮
513 1902/05/T29 16:22:20 259.5 人馬宮
514 1902/05/F30 16:26:17 259.47 人馬宮
515 1902/05/S31 16:30:13 259.45 人馬宮
516 1902/06/S1 16:34:10 259.42 人馬宮
517 1902/06/M2 16:38:06 259.4 人馬宮
518 1902/06/T3 16:42:03 259.38 人馬宮
519 1902/06/W4 16:46:00 259.35 人馬宮
520 1902/06/T5 16:49:56 259.33 人馬宮
521 1902/06/F6 16:53:53 259.3 人馬宮
522 1902/06/S7 16:57:49 259.28 人馬宮
523 1902/06/S8 17:01:46 259.25 人馬宮
524 1902/06/M9 17:05:42 259.23 人馬宮
525 1902/06/T10 17:09:39 259.2 人馬宮
526 1902/06/W11 17:13:36 259.18 人馬宮
527 1902/06/T12 17:17:32 259.16 人馬宮
528 1902/06/F13 17:21:29 259.13 人馬宮
529 1902/06/S14 17:25:25 259.11 人馬宮
530 1902/06/S15 17:29:22 259.08 人馬宮
531 1902/06/M16 17:33:18 259.06 人馬宮
532 1902/06/T17 17:37:15 259.03 人馬宮
533 1902/06/W18 17:41:11 259.01 人馬宮
534 1902/06/T19 17:45:08 258.58 人馬宮
535 1902/06/F20 17:49:05 258.56 人馬宮
536 1902/06/S21 17:53:01 258.54 人馬宮
537 1902/06/S22 17:56:58 258.51 人馬宮
538 1902/06/M23 18:00:54 258.49 人馬宮
